ID	st_vseh	delez_izbranih_tock	relativna_napaka_ploscine_1	relativna_napaka_obseg_1	relativna_napaka_ploscine_krog	relativna_napaka_obseg_krog
209	150	2.666666666666667	20.460631844409832	54.38624798023369	55.74236913459253	14.73390725101236
210	150	62.0	96.44131315003366	98.73872631868366	42.15157832767354	14.204902047327069
211	150	66.66666666666666	96.33568007361781	97.87638320620908	53.624691281767745	14.549460644599563
212	150	60.0	96.16761834222034	97.13736069168286	48.0641899695668	12.096586174202685
213	150	66.66666666666666	97.17685096704729	97.60744857000792	62.17038671429238	18.489574263722556
214	150	64.0	99.28380239088344	99.96614400472612	60.26889777698455	16.97451684252506
215	150	64.0	98.15348408658453	98.81710992131698	73.9523872666295	19.943777616224175
216	150	64.0	97.94044737156848	99.53185700523069	69.53844633315084	21.479404851195902
217	150	61.33333333333333	97.29093092274674	99.71121246161582	78.69586859015966	22.9544438686575
218	150	62.66666666666667	98.69399917095853	99.68966803276794	59.546959588384716	15.619233152890665
219	150	62.0	98.5035668792599	99.41282495124611	58.263665649098904	14.956379009364634
220	150	86.0	98.89265608271343	99.49436319175304	61.6492773246322	14.785061025719429
221	150	87.33333333333333	99.84985554077394	99.99755168401387	51.54936607358318	15.984754826782138
222	150	86.66666666666667	99.85246166201462	99.99710385547324	62.158317287976196	17.648792165456754
223	150	86.66666666666667	98.36597113457518	99.8646879903008	49.63010454712033	15.733041286667618
224	150	88.66666666666667	99.74748197028451	99.69672783350659	48.108142449495816	14.401129734296852
225	150	87.33333333333333	100.0	100.0	44.01023831135002	12.415901826040319
226	150	88.0	99.7760859620592	99.9847404000352	57.834106931680395	17.545795274255934
227	150	86.0	99.15190632559596	99.37384034346884	48.111326244821804	11.888979725527312
228	150	84.0	99.20895137101967	99.90541521349867	47.00102047275496	14.33897551038057
229	150	85.33333333333334	100.0	100.0	62.51252976607429	19.879864961143493
230	150	92.66666666666666	99.26943904230713	99.424380668209	56.692906507878426	16.082212708172996
231	150	93.33333333333333	100.0	100.0	52.578666081352665	15.873350687593915
232	150	96.0	100.0	100.0	54.76306059336454	14.85923223461807
233	150	91.33333333333333	100.0	100.0	43.80324363457818	10.406756243158641
234	150	94.0	99.98136506907503	99.99945179835312	46.07033162341699	14.387714548276229
235	150	95.33333333333334	99.93540102170167	99.99944510676983	44.917361721404376	12.436247473883675
236	150	90.0	100.0	100.0	56.418489536594386	17.162709760269372
237	150	89.33333333333333	99.95698242957423	99.9916790125862	60.20563292240857	19.115390874553004
238	150	90.66666666666666	99.81966345629031	99.99863535610608	66.96878765324608	17.615349954309043
239	150	92.66666666666666	99.78690422625678	99.92087929528459	54.71816849710671	13.793510026975609
240	150	95.33333333333334	100.0	100.0	56.86504755080449	14.432754515162738
241	150	95.33333333333334	99.953857687613	99.99937006131351	71.00145614017548	22.825092875607748
242	150	98.0	99.8281864445628	99.98367196271458	56.17457430902849	15.306895898676173
243	150	97.33333333333334	100.0	100.0	41.079407552564966	11.703912063482207
244	150	97.33333333333334	100.0	100.0	69.90289956077348	16.167632694441732
245	150	94.0	100.0	100.0	52.06696710062627	14.591559640346855
246	150	93.33333333333333	99.74099942185302	99.94842593219647	50.4734557366867	15.012787869507834
247	150	96.0	100.0	100.0	63.13936709421184	17.03020643304629
248	150	95.33333333333334	100.0	100.0	63.3172538568523	18.885969467126902
249	150	92.66666666666666	99.934634982802	99.99987016325186	59.571672253706375	16.77853381726825
250	150	98.0	100.0	100.0	76.19485514018369	20.274634593985503
251	150	98.66666666666667	100.0	100.0	56.78711008420817	16.625145890420203
252	150	97.33333333333334	99.94371579491008	99.84223057679077	57.264413547253504	13.108414497457451
253	150	98.66666666666667	100.0	100.0	62.16868480149179	18.853501418506156
254	150	98.66666666666667	100.0	100.0	37.691855683312696	11.067852773761357
255	150	99.33333333333333	100.0	100.0	53.089975776338214	13.446746408973203
256	150	99.33333333333333	100.0	100.0	49.57956178548925	13.492407303521803
257	150	97.33333333333334	100.0	100.0	64.64753943832277	18.447665688725536
258	150	96.66666666666667	100.0	100.0	63.92962490208791	20.508487403233204
259	150	96.66666666666667	99.90640396937407	99.99141124123886	75.77725037066861	21.074357615357066
260	150	98.0	100.0	100.0	57.217115416542995	18.995920182725797
261	150	98.0	100.0	100.0	49.29519233395316	14.065840703866703
262	150	97.33333333333334	100.0	100.0	66.86972340418346	18.139624910766678
263	150	96.66666666666667	100.0	100.0	64.7064056954023	19.346484650513794
264	150	98.66666666666667	100.0	100.0	48.344399515044515	13.540926007252535
265	150	98.66666666666667	100.0	100.0	47.310423444793145	12.61704737803669
266	150	97.33333333333334	100.0	100.0	68.21400895373839	20.318092377987448
267	150	98.66666666666667	100.0	100.0	68.85139129467834	19.46276832568531
268	150	100.0	100.0	100.0	56.32284898464396	15.861069641253039
269	150	96.66666666666667	100.0	100.0	62.78905221322925	16.738882721844725
270	150	96.66666666666667	99.86042933002317	99.7508189299014	61.51465720331909	18.003901015850758
271	150	99.33333333333333	100.0	100.0	61.75204539810634	18.6695075573582
272	150	99.33333333333333	100.0	100.0	68.28989344511051	19.701123007844316
273	150	99.33333333333333	100.0	100.0	67.22804102205751	17.380139733757446
274	150	100.0	100.0	100.0	68.15247563336199	19.203268050464718
275	150	96.66666666666667	99.7789290334955	99.85363994195254	64.0202181430379	16.915911108511512
276	150	98.66666666666667	100.0	100.0	52.229729566837634	16.669549421666165
277	150	100.0	100.0	100.0	65.56028640260656	16.678678385806368
278	150	99.33333333333333	100.0	100.0	74.01020417476968	24.6744574896932
279	150	98.0	100.0	100.0	42.835936851075225	12.873842900477392
280	150	99.33333333333333	100.0	100.0	75.89891735626429	22.475418175757195
281	150	98.66666666666667	100.0	100.0	46.018618435813806	11.246419919085346
282	150	99.33333333333333	100.0	100.0	49.20717356587892	15.887327820097271
283	150	98.66666666666667	100.0	100.0	53.72121159984611	16.244528828121418
284	150	100.0	100.0	100.0	45.44719168149021	12.289427410998655
285	150	98.66666666666667	100.0	100.0	54.695624113400434	15.166018110709137
286	150	98.66666666666667	100.0	100.0	71.89155877147822	23.10223720127945
287	150	98.66666666666667	100.0	100.0	62.56751385164803	18.630479713903757
288	150	99.33333333333333	100.0	100.0	75.21289837654889	25.040721838996756
289	150	99.33333333333333	100.0	100.0	47.15601236222729	13.905971743579759
290	150	98.66666666666667	100.0	100.0	43.46957116302098	11.356380290993071
291	150	99.33333333333333	100.0	100.0	54.49544166809347	14.488637910177829
292	150	100.0	100.0	100.0	61.67117856365743	18.892931355418916
293	150	98.66666666666667	100.0	100.0	41.82034822920448	12.572748388077533
294	150	100.0	100.0	100.0	57.299045310678196	12.74353643436923
295	150	98.66666666666667	100.0	100.0	63.678934615519566	18.347169672683684
296	150	99.33333333333333	100.0	100.0	59.307125398265484	18.236142151987124
297	150	95.33333333333334	99.99463491667557	99.99727829181344	59.24723225201709	15.99182012459357
298	150	99.33333333333333	100.0	100.0	48.995048626198056	13.016235721022792
299	150	100.0	100.0	100.0	52.96409356766708	15.089230296124745
300	200	2.0	40.122767054043415	68.90094525334023	55.696887027709494	14.632306954848683
301	200	2.0	22.317739696856037	52.50641469931266	82.91127992063075	23.452687039052712
302	200	2.0	25.086549901203398	57.60547360908522	57.34924234334986	15.582100757330105
303	200	2.0	21.31145401288778	51.60775766044016	57.56190306350896	15.708609484616012
304	200	2.0	48.34453299669186	74.40649733488253	59.439738735601864	16.223223406116926
305	200	2.0	18.60812521539043	48.62098707890464	49.90169610095367	14.04719373133562
306	200	2.0	22.023061575569855	52.100942907342585	42.01244356645291	10.26366024661421
307	200	2.0	27.750701584078712	61.32589995611513	54.91988179138952	12.460750796145046
308	200	2.0	25.74936447992725	56.20678508992697	72.7747970830985	20.098280755634697
309	200	2.0	17.96770662011987	53.63585935215963	54.1186839671744	15.392038628857621
310	200	57.99999999999999	98.8743473315734	98.37872270023182	67.49201921091077	18.469064332821826
311	200	54.50000000000001	98.25611702934295	98.3473597391996	57.682999201032615	16.798841965334034
312	200	56.99999999999999	96.65344544503871	97.55107339553909	51.10217382620428	13.783981184946231
313	200	55.00000000000001	95.78638037804404	97.53849046020736	54.25074778557983	14.527953359699394
314	200	54.0	99.30394163535341	99.96165202497835	39.64790476667652	11.048776886777125
315	200	55.00000000000001	94.57683946966029	95.75919089478312	57.260154789380536	13.839795634104812
316	200	56.49999999999999	97.9525749183778	99.7427452204042	48.707877342096694	15.511028677044699
317	200	53.0	96.38323708737897	98.73649370574987	64.0292330607887	19.334722330381258
318	200	52.0	97.68892053115532	98.0386354176386	51.54378951562535	14.316991245342608
319	200	53.5	96.98119794095945	99.24037837428192	70.27571354692664	19.978182350018123
320	200	82.0	98.88852270611444	99.46811013148901	62.829590175360394	17.25622948255107
321	200	82.0	100.0	100.0	52.74522473537917	14.361786240858713
322	200	77.0	99.83002674119017	99.94669323482834	35.79035850081284	11.393094920493384
323	200	81.0	100.0	100.0	53.13459147343915	13.878336813569058
324	200	78.5	100.0	100.0	47.348403631281585	13.884448241929068
325	200	83.5	99.34335684881167	99.77254308633093	60.951610266043254	15.583184887139796
326	200	83.5	98.89390761492628	99.50866778698652	62.32342725174762	17.33365128050472
327	200	78.5	99.61271892956195	99.96353197448597	56.264965501293105	15.849754675629931
328	200	83.0	99.57323124153648	99.80198389253562	65.61574023415204	15.575356004155477
329	200	81.5	97.8781821303627	98.81181119352003	39.0991845824875	11.019324379867124
330	200	91.5	99.81493889309517	99.81691789315533	52.08418736372332	14.902389240512843
331	200	93.0	99.86760592100778	99.93645488286192	41.25930189930542	11.798929538663918
332	200	91.5	100.0	100.0	40.52054958385896	11.287250697385835
333	200	92.5	99.60607479881455	99.9928614539205	60.06292498963032	16.691755247695887
334	200	90.5	99.97541859459142	99.99943672727707	58.89861554268339	16.679021175554208
335	200	91.0	100.0	100.0	62.08508351488018	16.00826391284897
336	200	90.0	99.90035991001469	99.99525141921083	52.53272541305254	14.112601371089015
337	200	91.0	100.0	100.0	57.13125164646006	13.455123479719811
338	200	91.5	99.94951912928487	99.99846901048284	63.97921429833352	17.33172367489162
339	200	88.5	99.59764537851403	99.79345148472095	56.1536031270523	15.906455254216286
340	200	94.0	99.98743958213272	99.96963990184803	65.190838826108	19.458558710629458
341	200	95.0	100.0	100.0	57.69307378303598	15.341481031764163
342	200	95.5	100.0	100.0	45.61836976181269	13.295253560269089
343	200	94.5	100.0	100.0	43.05716163429536	13.69954006367392
344	200	95.0	99.9192513946327	99.96329410874068	56.51627453466743	14.996552865407839
345	200	94.5	100.0	100.0	73.06472167764441	22.372859955195388
346	200	91.5	99.58776566309928	99.87411796232149	49.66454309980215	12.827113258019077
347	200	97.0	99.95273977393325	99.99794914843359	56.02028391719131	16.569661274110718
348	200	92.0	100.0	100.0	70.64823830869604	22.092414083176585
349	200	94.5	100.0	100.0	46.10559862753337	12.327131397675865
350	200	94.0	100.0	100.0	50.33219257673186	12.589075066236155
351	200	98.0	100.0	100.0	60.46325199813322	15.8988681187585
352	200	96.5	100.0	100.0	60.54710013375855	17.23053206465869
353	200	95.0	100.0	100.0	50.45628967169542	15.394658357695526
354	200	94.5	100.0	100.0	48.351942413740574	13.922569304690361
355	200	94.0	100.0	100.0	75.6589849798693	23.052138008450875
356	200	97.5	99.75541350114254	99.5519635944776	66.31773445568489	17.9628252647985
357	200	95.5	100.0	100.0	52.83232609768089	15.086677676588915
358	200	97.0	100.0	100.0	49.72253332305109	12.812714766030837
359	200	95.5	100.0	100.0	68.262760786069	20.40892499451486
360	200	97.0	99.94288681178215	99.99725470684129	60.84275822905785	17.112331917934412
361	200	95.0	100.0	100.0	50.68581945500424	12.54655354165434
362	200	97.5	100.0	100.0	51.63447742828993	13.251655426933183
363	200	97.0	100.0	100.0	64.02283866719199	17.742313776020797
364	200	97.5	100.0	100.0	69.09660339623302	20.775070686899817
365	200	98.0	100.0	100.0	52.76740357783677	15.277642331390167
366	200	98.0	100.0	100.0	68.52078955981347	17.250554650102874
367	200	99.0	99.98841647264572	99.99071562684608	44.29036940203885	11.937780901060696
368	200	98.5	100.0	100.0	46.925086205839065	14.142034082880645
369	200	98.5	99.9947955428955	99.99987274114874	57.23586021446627	15.155681401497484
370	200	98.0	100.0	100.0	52.89884074450708	15.942533374594174
371	200	98.0	100.0	100.0	53.020946722967246	13.681507321515074
372	200	97.5	100.0	100.0	54.99460009885212	16.64681135085008
373	200	99.0	100.0	100.0	50.25586506900432	12.95041939268442
374	200	98.5	100.0	100.0	60.14700353974204	16.49353758441646
375	200	98.5	100.0	100.0	57.721876024050935	14.392991266042202
376	200	99.5	100.0	100.0	58.397424465662915	16.85865940640517
377	200	99.0	99.95424221713472	99.99097381832185	73.5121676162247	22.068691759279353
378	200	97.0	100.0	100.0	38.4525042520383	11.280019797100278
379	200	96.5	100.0	100.0	51.59914397328967	13.485667950458415
380	200	98.5	100.0	100.0	49.27387944571381	13.832912189727756
381	200	99.0	100.0	100.0	56.87419363887616	14.87398956151737
382	200	98.0	100.0	100.0	52.12666533456481	15.063571362224316
383	200	97.5	100.0	100.0	38.95116147039328	10.663998115256849
384	200	97.0	100.0	100.0	56.99064009273626	14.274490387036975
385	200	98.0	100.0	100.0	58.26917066992735	15.330480010815
386	200	99.5	100.0	100.0	63.18665446289962	17.82186525263896
387	200	98.0	100.0	100.0	53.27684876868365	15.328513388073855
388	200	98.0	100.0	100.0	66.88273538718033	19.508452343468115
389	200	99.0	100.0	100.0	62.228853424361	17.401893428019488
390	200	99.5	100.0	100.0	42.99060755015529	12.576337456817921
391	200	99.0	100.0	100.0	58.52033057648296	15.335483690713703
392	200	98.0	100.0	100.0	56.526226710415514	14.911731145138301
393	200	99.5	100.0	100.0	54.11456923421459	14.77950248129511
394	200	97.5	100.0	100.0	53.84059141477044	15.012131885158425
395	200	98.5	100.0	100.0	62.96856333374483	19.03838393251037
396	200	98.5	99.990774533153	99.99998038355983	50.12148968769833	14.352221485805462
397	200	99.0	99.61276990098135	99.97052412891509	43.20039776091305	11.480080105673574
398	200	99.0	100.0	100.0	75.85200893898877	22.45741283574154
399	200	98.5	100.0	100.0	46.55878749263424	12.342082343207467
400	250	1.6	23.382121212584366	59.18519103558006	52.075369384582224	13.989295397007906
401	250	1.6	6.181220910020386	37.173840210272566	46.43032017009309	12.488136680535348
402	250	1.6	20.82579309916433	52.31159734683725	63.831096637167306	17.52033262601259
403	250	1.6	31.531115711068608	61.55911367038301	66.47915279510984	17.955880328448707
404	250	1.6	30.65512356949192	63.64261194769725	45.422803856824785	11.69389101684865
405	250	1.6	38.22281749608851	67.07244435211075	48.865953753618335	13.188816779686807
406	250	1.6	15.308902043462382	44.31481693037635	48.91881649538657	12.089688406826074
407	250	1.6	34.395507698038145	64.46746167083941	49.35666598208183	13.469374515905042
408	250	1.6	20.03673356939329	55.640612932668674	73.81607032119175	21.54351559555089
409	250	1.6	42.01947694280717	69.49791417260897	57.891564433692075	16.10755513686622
410	250	48.0	96.25745356892541	97.05246541426688	73.39445809227414	19.448133237045994
411	250	49.2	98.0451976435039	99.47644084165114	55.585549154876766	14.965174579485218
412	250	44.800000000000004	97.60967414522696	97.75463548145903	54.43634190072346	14.59363965541655
413	250	46.0	99.31855877895802	99.94072771704498	47.500038768215695	12.04988549415397
414	250	48.0	97.16605668263436	98.70140774165162	46.680760713643124	11.547909444234785
415	250	48.0	95.39411573200572	96.48349968122322	58.46181259187001	15.263339132665537
416	250	45.2	94.88298372490561	97.87126505256785	57.36366718740344	16.626849810125215
417	250	46.800000000000004	97.87210162017082	98.72688797451414	49.66120975312598	11.319459989155362
418	250	47.599999999999994	98.39130652437794	99.4962974673823	67.86860693331282	17.95142317357029
419	250	48.8	98.2460330414386	98.00464589561017	57.31796275396553	15.089370383234774
420	250	73.6	98.37661472849697	98.72463645105174	55.986488785495624	15.42301541289458
421	250	77.60000000000001	99.43653669819534	99.56701283901289	56.81683205471183	17.31964548514537
422	250	76.0	99.4365339319763	99.95775008216303	45.426306341335255	12.627641127970568
423	250	76.4	99.91823411656569	99.94511942481945	53.61132873335175	14.77838043233458
424	250	78.4	99.34212061904391	99.57067592451818	63.7432590070634	17.02582338845309
425	250	76.8	99.96446391904699	99.986288840558	59.42845525431758	15.233808869798834
426	250	81.2	99.9314990905783	99.9975262783891	61.74712593543818	17.991086416659467
427	250	81.2	99.64777694607952	99.26212880629338	56.933860538912626	12.781622061186814
428	250	76.0	99.43474815853557	99.89694658330741	52.01270618364126	12.850700817869004
429	250	77.2	99.05415272577015	99.6419518568313	46.60651885677442	13.581562309268646
430	250	91.2	99.79663001237996	99.7739356714082	48.42227274777065	13.083482234266588
431	250	90.4	100.0	100.0	56.2586563370724	15.28123806762713
432	250	89.60000000000001	99.90238687483983	99.99727962424934	46.91837147857673	12.546310341941533
433	250	88.0	99.6778951126523	99.96804305352886	70.28997245903216	19.89274855032534
434	250	83.6	100.0	100.0	64.52532195323424	16.95288510447805
435	250	91.2	99.89452943254582	99.98061518991182	62.01618874075879	15.756346590305567
436	250	89.2	100.0	100.0	64.60866384642628	18.493012505671867
437	250	88.4	100.0	100.0	59.402385040373076	14.327896076896279
438	250	86.4	100.0	100.0	52.02604657591985	13.01164594696162
439	250	90.4	99.48511025407842	99.94039340380046	54.28461069932721	13.901544628654031
440	250	89.60000000000001	99.89527636005816	99.97815913351069	43.01609300720463	10.616945188257342
441	250	93.2	99.72590207163036	99.74673254733756	50.27307464304186	12.243040658877447
442	250	93.60000000000001	100.0	100.0	63.03117897571093	17.586699674459442
443	250	94.0	99.84195801600704	99.76621377045171	73.716760014212	19.467608601189664
444	250	95.6	99.82095427043068	99.4486185081018	61.12783067233863	15.365472047317292
445	250	94.0	99.77118586987773	99.63612713272131	53.152380442175854	13.106288570480078
446	250	92.0	99.76987498348426	99.69099807943095	61.637434546639525	16.101715652657155
447	250	90.8	99.62528632598543	99.73091236750122	64.83334633544875	18.020596700374178
448	250	92.80000000000001	100.0	100.0	59.804189718091706	15.822534439017513
449	250	94.39999999999999	100.0	100.0	62.653092376126565	16.336325499472125
450	250	96.8	100.0	100.0	51.49871519176371	15.29784542842359
451	250	95.6	100.0	100.0	54.12522771604789	13.517280430694248
452	250	97.6	100.0	100.0	55.76632367534145	13.03414778975286
453	250	96.8	99.88179092647677	99.63690937006214	67.18521468752381	17.422162647629914
454	250	96.39999999999999	100.0	100.0	48.99098132373463	13.426015052453232
455	250	98.4	100.0	100.0	39.09378972210445	11.433428232078413
456	250	94.39999999999999	100.0	100.0	57.80777835933391	14.579832660771666
457	250	95.19999999999999	100.0	100.0	67.89917680412466	21.32142514775489
458	250	93.2	99.93057783811503	99.99537074076127	68.1549847977487	18.043752819961504
459	250	94.8	100.0	100.0	53.90454706855359	14.284123649100664
460	250	97.2	100.0	100.0	54.92872092122853	14.137558991620466
461	250	97.2	100.0	100.0	48.992122464085334	13.032194189827251
462	250	97.2	100.0	100.0	63.70231034504775	15.63296374765165
463	250	97.6	100.0	100.0	46.24703482577376	11.894566198498897
464	250	96.39999999999999	100.0	100.0	69.85539602324036	21.03754638381534
465	250	96.8	100.0	100.0	54.914583338155644	15.896517656640274
466	250	96.39999999999999	99.87571101001309	99.99804467628017	57.61506718052147	16.59472200833065
467	250	96.8	100.0	100.0	52.706412803968696	13.615836625580869
468	250	96.8	100.0	100.0	52.985539265171376	14.203554327573297
469	250	99.2	100.0	100.0	54.09932685100007	14.30516300363436
470	250	97.6	100.0	100.0	53.679626064529806	13.08212602516643
471	250	97.2	100.0	100.0	57.072800376681585	14.078221886620168
472	250	96.8	100.0	100.0	54.40037528911028	14.202157055959095
473	250	96.8	99.99886931958528	99.99996305446814	61.312475753947425	16.997987319157723
474	250	96.0	100.0	100.0	53.635507272007885	14.260078526930878
475	250	98.0	99.85025128645879	99.97883357017537	62.21246388077013	16.587590688285754
476	250	96.39999999999999	100.0	100.0	55.66212037898093	14.313168629558016
477	250	98.8	100.0	100.0	50.83620850132614	13.91211457441615
478	250	98.4	100.0	100.0	50.92529778459753	13.677904322301657
479	250	97.2	100.0	100.0	55.84590223595446	16.355631270695323
480	250	96.8	100.0	100.0	63.16055233636848	17.125954647765138
481	250	98.0	100.0	100.0	59.716352160819255	15.54418229202095
482	250	96.8	100.0	100.0	44.21253270851529	11.698198061357896
483	250	97.6	99.94704908300156	99.99782784884341	52.41572707117991	15.271198964071619
484	250	98.4	100.0	100.0	51.799163404329576	15.616359742825086
485	250	98.0	100.0	100.0	63.134240700330345	16.111176556109104
486	250	97.6	100.0	100.0	59.788168908066275	16.3269377017303
487	250	98.0	100.0	100.0	61.14444297231415	17.877673197108567
488	250	98.8	100.0	100.0	52.32497765972863	13.419260085448906
489	250	97.6	100.0	100.0	59.2137252441013	15.85521745857915
490	250	99.2	100.0	100.0	55.08270140169198	12.847119725593922
491	250	98.4	100.0	100.0	67.68235291244105	18.28279644837169
492	250	98.0	100.0	100.0	50.41597031034524	14.052701668549231
493	250	98.4	100.0	100.0	67.23325229038473	17.757344413784033
494	250	98.4	100.0	100.0	57.39378212525465	15.497743862798567
495	250	97.2	100.0	100.0	49.56503314204363	14.108866222111722
496	250	99.6	100.0	100.0	68.59376895838408	19.04861699097028
497	250	99.2	99.91716177318327	99.83424582296148	56.40134378615651	14.180784145806596
498	250	98.8	100.0	100.0	53.43229540650736	14.140093064859819
499	250	99.6	100.0	100.0	47.231348345616105	13.232882036776457
500	300	1.3333333333333335	19.419696128305603	47.531943410411	50.7934726107656	11.814453793043036
501	300	1.3333333333333335	13.824688528204447	44.47139232831253	63.803622184707045	15.8859603522159
502	300	1.3333333333333335	17.887951535488114	50.345230281921936	59.143817957072876	15.699985901794633
503	300	1.3333333333333335	26.828655060952315	56.21526346661225	53.355476223957275	15.007200825729392
504	300	1.3333333333333335	9.59790497790533	44.636795776913665	54.42774471528167	14.868614842601271
505	300	1.3333333333333335	36.42988097787365	64.20349811854402	67.36595689190627	17.780513460186718
506	300	1.3333333333333335	4.220144696641569	23.239853550356173	53.27206113752169	13.988760790023935
507	300	1.3333333333333335	26.76612685013039	58.55294150372131	60.78692519573294	18.050623302952364
508	300	1.3333333333333335	25.433309668002337	53.99131032564179	62.495667647585954	16.494230152611856
509	300	1.3333333333333335	36.73687415708011	64.76246024855979	42.34745662052549	10.783814759280533
510	300	43.666666666666664	95.87025132402265	97.89081356922424	51.76365360907538	12.930158141107235
511	300	42.66666666666667	98.12859145939534	99.03464262391601	45.23238709766782	11.054131351366662
512	300	42.0	93.74660814252826	96.62003039564047	47.993737139500084	13.652145133747315
513	300	41.66666666666667	96.51104221622887	98.52948967738178	40.96659393447113	10.691905674170862
514	300	43.0	95.84791565834355	98.16695170850231	57.947890282636884	17.473439105564704
515	300	42.66666666666667	96.42228421397164	97.74130696162247	50.548150307368154	13.361495288247749
516	300	41.333333333333336	94.73947981851012	95.26432967475641	59.28841232849613	15.927337018505513
517	300	42.333333333333336	95.8250682429993	96.69345424047934	64.04436769024389	16.87921363622871
518	300	43.666666666666664	96.70237841767504	99.30467252426278	50.707125869852895	14.08802354878062
519	300	41.333333333333336	95.83064283961914	98.67142750371134	67.42026136355256	20.60942925746856
520	300	73.66666666666667	99.82200119852271	99.99168720058661	54.09957810211969	14.703379886981452
521	300	70.0	98.88883775214492	99.37846566628126	47.06295418456579	12.119522697912672
522	300	74.33333333333333	99.9815426022772	99.99998428873961	72.26399205669821	18.73592029709182
523	300	71.0	99.81611395434344	99.78167086700512	74.710244251511	21.593395262948974
524	300	77.66666666666666	99.61157496753172	99.91532166478285	55.00692100648773	13.730842783054722
525	300	74.0	98.06000084294519	98.99326013955098	55.3465269398376	14.18711102017783
526	300	77.0	99.4340125884155	99.33392264082805	54.58933498481906	13.340820488776957
527	300	73.66666666666667	97.8898532290808	99.2268380425051	61.61669713120749	15.12393458915396
528	300	79.66666666666666	98.85092875027016	99.71175613068048	55.015551178810504	14.898832102094367
529	300	76.0	100.0	100.0	64.54589827498764	17.998428371976058
530	300	90.0	99.53730958599358	99.73972116792515	65.80578559506267	17.939655669859004
531	300	88.33333333333333	100.0	100.0	48.813651216998345	14.537603551096398
532	300	87.0	99.63655981433887	99.95387534528255	55.116008386701786	14.119752158187701
533	300	82.66666666666667	99.64535908566836	99.98194730799524	64.29227578305986	16.896566360965902
534	300	88.0	99.74609488589192	99.96452096023039	53.24333629212745	12.973864121825624
535	300	88.33333333333333	99.51010975426897	99.93486464391546	50.05973316020158	15.469453000860112
536	300	89.66666666666666	100.0	100.0	52.667340249833416	14.151832186595465
537	300	87.66666666666667	100.0	100.0	61.17665063930452	16.12238916914256
538	300	86.33333333333333	100.0	100.0	68.50786232388535	18.92606205322042
539	300	86.66666666666667	99.94624502750402	99.8552848736069	56.455184700316444	14.67713275262753
540	300	90.33333333333333	100.0	100.0	41.01605017942141	11.841036565997213
541	300	88.66666666666667	99.68820102714811	99.77689309151467	44.20258724440867	10.74897246566623
542	300	92.66666666666666	100.0	100.0	58.55770958910692	14.810367757908264
543	300	91.66666666666666	99.85526208722776	99.7364192853407	67.08251107371869	17.82044796484695
544	300	93.0	99.56471747104545	99.60087861656217	52.96961651341675	14.931806882867052
545	300	93.33333333333333	100.0	100.0	55.68448868819483	13.846977588658122
546	300	90.66666666666666	99.69075352872898	99.72651879607469	60.97917566895329	16.115393724280235
547	300	92.33333333333333	99.93022194505346	99.98852686183089	54.76233763660139	14.435093427860116
548	300	90.33333333333333	99.18518887225325	99.39046577922268	59.365696499000364	15.656348618313675
549	300	91.66666666666666	100.0	100.0	47.20603666080868	13.883080732962933
550	300	96.33333333333334	100.0	100.0	59.46506569719927	16.3519300161272
551	300	95.66666666666667	100.0	100.0	60.20483505968245	15.408253009918496
552	300	94.33333333333334	100.0	100.0	48.69941210094781	13.197554329018454
553	300	94.33333333333334	99.98731246680212	99.99504693078272	43.98451365098247	11.322223583034015
554	300	94.33333333333334	99.9881930068398	99.99989589820103	56.96498584559186	14.028077618772187
555	300	94.0	100.0	100.0	55.84713739251326	15.031380720523854
556	300	92.66666666666666	99.70805203391802	99.96900749094162	58.05993512683136	15.165061379335576
557	300	94.33333333333334	99.82432902557817	99.99801834330623	53.61293008605538	12.742987909931117
558	300	95.0	100.0	100.0	54.70320571597631	14.073920382319946
559	300	94.33333333333334	99.87322324993234	99.88990853616245	43.69486891694915	11.089555129220425
560	300	97.0	100.0	100.0	51.03480882702509	12.80871149589682
561	300	97.33333333333334	100.0	100.0	52.1209341826716	13.601439384359132
562	300	96.33333333333334	100.0	100.0	43.37144249058117	11.67736099505664
563	300	94.0	99.59838427328692	99.98806127934766	42.455372982815206	12.197539081990197
564	300	96.66666666666667	100.0	100.0	47.17186498794948	12.014060501704126
565	300	95.33333333333334	100.0	100.0	66.4206886384393	19.566121347760753
566	300	97.66666666666667	100.0	100.0	44.19351759523353	11.760728380155488
567	300	98.33333333333333	100.0	100.0	55.97061459462106	13.562321485532436
568	300	94.33333333333334	99.97425521391982	99.99973391004075	68.98988245852696	21.17269606820562
569	300	97.33333333333334	100.0	100.0	55.65616182986234	14.028730307273335
570	300	96.66666666666667	100.0	100.0	59.67295680349197	15.846867606344537
571	300	97.66666666666667	100.0	100.0	64.96168405682057	19.00026041986021
572	300	98.33333333333333	100.0	100.0	55.660086998127454	13.739038899358667
573	300	97.0	100.0	100.0	53.359466104979326	15.117437029284636
574	300	98.0	99.9422324274265	99.99978295085064	60.38512137300026	16.866169222080245
575	300	98.33333333333333	100.0	100.0	57.18935612047575	15.798629115322042
576	300	97.0	100.0	100.0	48.80040342173734	13.240016394926032
577	300	98.0	100.0	100.0	54.036579074355494	13.480938202517281
578	300	99.33333333333333	100.0	100.0	50.48178354582128	13.059681457835909
579	300	97.33333333333334	99.90590005087795	99.99942662071253	51.72409155467608	12.965287678953688
